FileName,ShowName,FullFileLength,SegmentID,SegmentLength,SegmentStart,SegmentEnd,SpeakerAge,SpeakerGender,SpeakerDialect,Environment,Speaker,GroundTruthText,ProcessedText,Category,SegmentPath
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0117,10.0,1098.0,1108.0,Adult,Male,South,Noisy,Speaker_3,وصار حاجة بعيدة يا ولد هذه فصلات قبل النوم طبعا ايه تصير انا بس انا بلان شفت اسبع رجلي الصغير ايه,وصار حاجة بعيدة يا ولد هذه فصلات قبل النوم طبعا ايه تصير انا بس انا بلان شفت اسبع رجلي الصغير ايه,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0117.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0118,10.0,1107.0,1117.0,Adult,Unknown,South,Noisy,Speaker_4,صغير؟ ايه؟ تعبان انا كده هواي مثلهم والله وانا برد في السرير اللي فوق صراحة انا كنت بعيد ما عنه عن كل مشاكل,صغير ايه تعبان انا كده هواي مثلهم والله وانا برد في السرير اللي فوق صراحة انا كنت بعيد ما عنه عن كل مشاكل,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0118.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0119,10.0,1116.0,1126.0,Adult,Unknown,South,Noisy,Speaker_5,لا يوجد مشاكل حتى في السيارة كما سأخبركم أعطيها نوم أليم تقوم والله يا خالص,لا يوجد مشاكل حتي في السيارة كما ساخبركم اعطيها نوم اليم تقوم والله يا خالص,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0119.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0120,10.0,1125.0,1135.0,Adult,Male,South,Noisy,Speaker_1,الله يخلص ما عليك راحة جسمك ارتاح كيف بس؟ اه,الله يخلص ما عليك راحة جسمك ارتاح كيف بس اه,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0120.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0121,10.0,1134.0,1144.0,Adult,Unknown,South,Clear,Speaker_2,اعوذ بالله بالخدمة اللي لا تنفع. اشتحت اجابي اه جاهز. سلام عليكم. سلام عليكم.,اعوذ بالله بالخدمة اللي لا تنفع اشتحت اجابي اه جاهز سلام عليكم سلام عليكم,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0121.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0122,10.0,1143.0,1153.0,Adult,Female,South,Noisy,Speaker_3,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0122.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0123,10.0,1152.0,1162.0,Adult,Male,South,Noisy,Speaker_4,مالا خير انا موجود انا ابدا موجود وين يابري وين الحمل الى الرياض تمام تمام السجارة طيبة الله اعلم,مالا خير انا موجود انا ابدا موجود وين يابري وين الحمل الي الرياض تمام تمام السجارة طيبة الله اعلم,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0123.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0124,10.0,1161.0,1171.0,Adult,Male,South,Music,Speaker_5,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0124.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0125,10.0,1170.0,1180.0,Adult,Female,South,Noisy,Speaker_1,تم. تمام تمام كلك حلقة. كلك حلقة.,تم تمام تمام كلك حلقة كلك حلقة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0125.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0126,10.0,1179.0,1189.0,Adult,Female,South,Noisy,Speaker_2,بيعطي لك عشر يوما احد محمل. تمام تمام. شف اللي يعلم. انا طول بكلفك على السعارة. يا بعد عمري الخاشم. ملف شكر لك يا,بيعطي لك عشر يوما احد محمل تمام تمام شف اللي يعلم انا طول بكلفك علي السعارة يا بعد عمري الخاشم ملف شكر لك يا,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0126.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0127,10.0,1188.0,1198.0,Adult,Female,South,Music,Speaker_3,شكرا لك يا رجل شوف خدمتك وشوف السعادة عبدالعبدو هلا تدريب جار أبغالي اي أبغالي بلد وأنا أحمس,شكرا لك يا رجل شوف خدمتك وشوف السعادة عبدالعبدو هلا تدريب جار ابغالي اي ابغالي بلد وانا احمس,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0127.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0128,10.0,1197.0,1207.0,Adult,Female,South,Noisy,Speaker_4,فأنا أدقه وأنا أصلحه وأنا أدقه هذا الكلب هذا الكلب أنا لدي ثلاثة يوم ما أشربت قهوة يعني,فانا ادقه وانا اصلحه وانا ادقه هذا الكلب هذا الكلب انا لدي ثلاثة يوم ما اشربت قهوة يعني,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0128.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0129,10.0,1206.0,1216.0,Adult,Unknown,South,Music,Speaker_5,كنت أشعر بالكافة,كنت اشعر بالكافة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0129.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0130,10.0,1233.0,1243.0,Adult,Unknown,South,Music,Speaker_1,موسيقى موسيقى,موسيقي موسيقي,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0130.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0131,10.0,1242.0,1252.0,Adult,Unknown,South,Noisy,Speaker_2,يحسسك بغزة راكب الله عليك وهذا أحلى ما في الشرق لأنك ما ترقد إلا وانت هذا الكان منتهي مباشرة,يحسسك بغزة راكب الله عليك وهذا احلي ما في الشرق لانك ما ترقد الا وانت هذا الكان منتهي مباشرة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0131.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0132,10.0,1251.0,1261.0,Adult,Female,South,Noisy,Speaker_3,نحن نحن نحن نحن نحن نحن,نحن نحن نحن نحن نحن نحن,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0132.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0133,10.0,1260.0,1270.0,Adult,Female,South,Noisy,Speaker_4,ونقبل أكيد سوالة في الفزعات بين السواقين أكيد أن كل واحد عنده موقف موقفين ما ينسى,ونقبل اكيد سوالة في الفزعات بين السواقين اكيد ان كل واحد عنده موقف موقفين ما ينسي,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0133.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0134,10.0,1269.0,1279.0,Adult,Female,South,Noisy,Speaker_5,ما ينسأل هذه ليست فزعة هذه خوة يا أبي كيف؟ هذه خوة ما هي فزعة ولا تسمى فزعة صراحة ما بين الشواكين فضل وأنا أقول لها دائماً لا فزعة,ما ينسال هذه ليست فزعة هذه خوة يا ابي كيف هذه خوة ما هي فزعة ولا تسمي فزعة صراحة ما بين الشواكين فضل وانا اقول لها دايما لا فزعة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0134.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0135,10.0,1278.0,1288.0,Child,Female,South,Noisy,Speaker_1,دايم لا فزعته الرجال ولا شي وحس انه كلف عليه. قل يا ابن الحلال والله فضلي فترة. انا رد فضل الله علي اللي سخر لي.,دايم لا فزعته الرجال ولا شي وحس انه كلف عليه قل يا ابن الحلال والله فضلي فترة انا رد فضل الله علي اللي سخر لي,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0135.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0136,10.0,1287.0,1297.0,Child,Female,South,Noisy,Speaker_2,اللي سخر لي أولاد حلال في موقف ما أعرفهم وأنا في أمس الحاجة والله اللي سخرهم لي وخدموني وشالوني وسووا شي ما أقدر أسوي,اللي سخر لي اولاد حلال في موقف ما اعرفهم وانا في امس الحاجة والله اللي سخرهم لي وخدموني وشالوني وسووا شي ما اقدر اسوي,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0136.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0137,10.0,1296.0,1306.0,Child,Female,South,Noisy,Speaker_3,ما أقدر أسويه أنا لو أني في محله يعني في نانسي فكر كم تيم تروح وتجي وكذا ولا تشكي ولا تقول تفكر يا أخي ما تتعبن الغربة يا أخي تفكر ما دي علي الطيب,ما اقدر اسويه انا لو اني في محله يعني في نانسي فكر كم تيم تروح وتجي وكذا ولا تشكي ولا تقول تفكر يا اخي ما تتعبن الغربة يا اخي تفكر ما دي علي الطيب,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0137.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0138,10.0,1305.0,1315.0,Child,Female,South,Noisy,Speaker_4,فكر ماذا علي الطلاقة بالغيانة أجلس أشفت وأفتكر مثلا صديق ولا الوالد الله يطول عمره وكذا وأحسنه والله أنا جمرك الناس,فكر ماذا علي الطلاقة بالغيانة اجلس اشفت وافتكر مثلا صديق ولا الوالد الله يطول عمره وكذا واحسنه والله انا جمرك الناس,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0138.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0139,10.0,1314.0,1324.0,Adult,Female,South,Noisy,Speaker_5,الله أن أجمرك الله يصدر فربك سبحانه لذلك أقول للشباب دائما أقول يا أخي لا زاد همك أفرح,الله ان اجمرك الله يصدر فربك سبحانه لذلك اقول للشباب دايما اقول يا اخي لا زاد همك افرح,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0139.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0140,10.0,1323.0,1333.0,Adult,Female,South,Noisy,Speaker_1,لان الفرج دايما يجي اكبر من الضيق. ما لقينا حمل.,لان الفرج دايما يجي اكبر من الضيق ما لقينا حمل,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0140.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0141,10.0,1332.0,1342.0,Adult,Female,South,Noisy,Speaker_2,حالنا ما لقينا حملة حالنا حنجلسين بحايل ما لقينا حملة النزك لله سبحانه شوني تبقى تجيب وتبقى تتعجب من أقدار الله بكرة,حالنا ما لقينا حملة حالنا حنجلسين بحايل ما لقينا حملة النزك لله سبحانه شوني تبقي تجيب وتبقي تتعجب من اقدار الله بكرة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0141.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0142,10.0,1341.0,1351.0,Child,Female,South,Noisy,Speaker_3,إن شاء الله يبي يجينا حمل لا حسبنا حسابه ولا كان في خطرنا ويبي يكتب لنا الله خطوة نجهلها ونبي نمشيها,ان شاء الله يبي يجينا حمل لا حسبنا حسابه ولا كان في خطرنا ويبي يكتب لنا الله خطوة نجهلها ونبي نمشيها,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0142.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0143,10.0,1350.0,1360.0,Adult,Unknown,South,Noisy,Speaker_4,ونبي نمشيها أنهي قريبة ونهي بعيد,ونبي نمشيها انهي قريبة ونهي بعيد,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0143.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0144,10.0,1359.0,1369.0,Child,Unknown,South,Noisy,Speaker_5,هيا شوف هذا الخطوة اللي والله يا حسين بقى قوله كي تبرجل حقوقه كي تتعجل سبحانه وتعالى,هيا شوف هذا الخطوة اللي والله يا حسين بقي قوله كي تبرجل حقوقه كي تتعجل سبحانه وتعالي,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0144.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0145,10.0,1368.0,1378.0,Adult,Unknown,South,Noisy,Speaker_1,سبحان الله,سبحان الله,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0145.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0146,10.0,1395.0,1405.0,Adult,Female,South,Noisy,Speaker_2,الله حيه. الله العين مفتحة. اشهد بالله انه ما قدس. السلام عليكم.,الله حيه الله العين مفتحة اشهد بالله انه ما قدس السلام عليكم,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0146.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0147,10.0,1404.0,1414.0,Child,Female,South,Music,Speaker_3,السلام عليكم السلام عليكم تجحى تحصل على ترشل الدلال يرضى عليك تقول له هالشيء يقول لك طيب,السلام عليكم السلام عليكم تجحي تحصل علي ترشل الدلال يرضي عليك تقول له هالشيء يقول لك طيب,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0147.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0148,10.0,1413.0,1423.0,Child,Female,South,Music,Speaker_4,نحن نستهدف العمال في كل ساعة أقرصني أهل جيب أهل حلب نحن نحن نحن نحن نحن نحن نحن نحن,نحن نستهدف العمال في كل ساعة اقرصني اهل جيب اهل حلب نحن نحن نحن نحن نحن نحن نحن نحن,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0148.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0149,10.0,1422.0,1432.0,Child,Female,South,Noisy,Speaker_5,يحملونه في كرتون يعني طن يعني حياة حلوة إن شاء الله كبارات فيه المعمل إلى عمرته إن شاء الله,يحملونه في كرتون يعني طن يعني حياة حلوة ان شاء الله كبارات فيه المعمل الي عمرته ان شاء الله,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0149.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0150,10.0,1431.0,1441.0,Child,Female,South,Noisy,Speaker_1,شكرا للمشاهدة,شكرا للمشاهدة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0150.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0151,10.0,1440.0,1450.0,Child,Female,South,Noisy,Speaker_2,التوصيل وما فين نجي الطريق اللي نسلكها طريقنا غلق مساوك الله يسلكك الله يتركك ويحفظك,التوصيل وما فين نجي الطريق اللي نسلكها طريقنا غلق مساوك الله يسلكك الله يتركك ويحفظك,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0151.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0152,10.0,1449.0,1459.0,Adult,Female,South,Music,Speaker_3,شكرا للمشاهدة,شكرا للمشاهدة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0152.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0153,10.0,1476.0,1486.0,Adult,Female,South,Noisy,Speaker_4,ترجمة نانسي قنقر,ترجمة نانسي قنقر,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0153.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0154,10.0,1485.0,1495.0,Adult,Male,South,Noisy,Speaker_5,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0154.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0155,10.0,1494.0,1504.0,Child,Female,South,Noisy,Speaker_1,تحط القوانين فيه تحط عليها قانون مبشور تقفل الثلاجة 10 ساعات تفتح تلقاه كلها قانون,تحط القوانين فيه تحط عليها قانون مبشور تقفل الثلاجة 10 ساعات تفتح تلقاه كلها قانون,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0155.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0156,10.0,1503.0,1513.0,Child,Female,South,Noisy,Speaker_2,عرفت الفكرة؟ ولو معك لحم تحط القوالب تحط اللحم تحط عليها المكسور أجدل الله سخير ما يقول,عرفت الفكرة ولو معك لحم تحط القوالب تحط اللحم تحط عليها المكسور اجدل الله سخير ما يقول,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0156.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0157,10.0,1512.0,1522.0,Child,Female,South,Noisy,Speaker_3,طبعا ما انت تثلج يجلس اسبوعين اسبوعين على اقصى حد في الحر يعني جالس مائة 14 يوم 15 يوم اللهم اكراه ورحمة الله وبركاته,طبعا ما انت تثلج يجلس اسبوعين اسبوعين علي اقصي حد في الحر يعني جالس ماية 14 يوم 15 يوم اللهم اكراه ورحمة الله وبركاته,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0157.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0158,10.0,1521.0,1531.0,Adult,Unknown,South,Noisy,Speaker_4,شوف هذا هذا مشكلة كتير مشكلة ها,شوف هذا هذا مشكلة كتير مشكلة ها,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0158.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0159,10.0,1530.0,1540.0,Adult,Unknown,South,Music,Speaker_5,اكره اقول لك مادي المسامير والحجارة. الله ان اترفضه.,اكره اقول لك مادي المسامير والحجارة الله ان اترفضه,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0159.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0160,10.0,1539.0,1549.0,Child,Female,South,Music,Speaker_1,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0160.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0161,10.0,1548.0,1558.0,Child,Female,South,Noisy,Speaker_2,اليوم سبت دقيقة سؤال بكترة اليوم بكترة والله ما بكترة نبي نفتر,اليوم سبت دقيقة سوال بكترة اليوم بكترة والله ما بكترة نبي نفتر,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0161.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0162,10.0,1557.0,1567.0,Child,Female,South,Noisy,Speaker_3,أسمع أسمع وتصوير حركة وتيأسر من عندك طريقك من عندك من عندك ما في دونك إبريل نصير تحت,اسمع اسمع وتصوير حركة وتياسر من عندك طريقك من عندك من عندك ما في دونك ابريل نصير تحت,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0162.wav
audio_files_16kHz/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان.wav,ثمانية,2588.6766875,عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0163,10.0,1566.0,1576.0,Child,Female,South,Noisy,Speaker_4,نصير تحت، نزبط قدانة نتغدى 10 دقائق لا برات تحت الكبري السيارة تحت الكبري علدت تغديت,نصير تحت نزبط قدانة نتغدي 10 دقايق لا برات تحت الكبري السيارة تحت الكبري علدت تغديت,Documentary,/kaggle/working/segmented_south_north_16/segments/عبدالرحمن الزهراني_ كدّاد وسواق تريلة _ فلان_0163.wav
